,Code,Name,City,Postal_Code,Country_Code,Longitude,Latitude,Gmt_Offset,World_Area_Code
,SWW,Sweetwater,Sweetwater,,USA,-100.4667,32.4667,6,67
,SWX,Shakawe,Shakawe,,BWA,21.8333,-18.3833,-2,510
,SWY,Sitiawan,Sitiawan,,MYS,100.7,4.2167,-8,749
,SWZ,Sydney West,Sydney,,AUS,150.7167,-33.8833,10,802
,SXA,Sialum,Sialum,,PNG,147.6,-6.1,-10,804
,SXB,Entzheim,Strasbourg,,FRA,7.6333,48.5833,-1,427
,SXC,Avalo Vor/WP,Catalina Island,,USA,-67.5833,-21.5833,8,67
,SXD,Sophia Antipolis,Sophia Antipolis,,FRA,7.05,43.6167,-1,427
,SXE,Sale,Sale,,AUS,146.9667,-38.0833,-10,802
,SXF,Berlin-Schoenefeld,Berlin,,DEU,13.5225,52.38,1,429
,SXG,Senanga,Senanga,,ZMB,23.2667,-16.1,-2,597
,SXH,Sehulea,Sehulea,,PNG,150.35,-10.2167,-10,804
,SXI,Sirri Island,Sirri Island,,IRN,54.5333,25.9167,-3.5,632
,SXJ,Shanshan,Shanshan,,CHN,90.2333,42.8167,-8,713
,SXK,Saumlaki,Saumlaki,,IDN,131.3167,-7.9667,-9,832
,SXL,Sligo,Sligo,,IRL,-8.5992,54.2803,,441
,SXM,Princess Juliana International,"Philipsburg, St. Maarten",,ANT,-63.1089,18.0408,-4,235
,SXN,Suapan,Suapan,,BWA,26.1167,-20.55,-2,510
,SXO,Sao Felix Do Araguaia,Sao Felix Do Araguaia,,BRA,-50.6667,-11.6333,4,316
,SXP,Sheldon SPB,Sheldon Point,,USA,-164.8333,62.5333,9,67
,SXQ,Soldotna,Soldotna,99669,USA,-151.0667,60.4833,9,67
,SXR,Srinagar,Srinagar,,IND,74.7742,33.9872,5.5,733
,SXS,Sahabat 16,Sahabat 16,,MYS,119.0917,5.0897,-8,749
,SXT,Taman Negara,Taman Negara,,MYS,102.3967,4.3308,,749
,SXU,Soddu,Soddu,,ETH,37.75,6.8333,-3,522
,SXV,Salem,Salem,,IND,73.9167,15.715,5.3,733
,SXW,Sauren,Sauren,,PNG,12.1333,65.4833,,804
,SXX,Sao Felix Do Xingu,Sao Felix Do Xingu,,BRA,-51.9844,-6.6344,3,316
,SXY,Sidney,Sidney,59270,USA,-75.4,42.3167,5,67
,SXZ,Siirt,Siirt,,TUR,42.1667,37.8333,,679
,SYA,Shemya AFB,Shemya,,USA,174.1,52.7167,10,67
,SYB,Seal Bay,Seal Bay,,USA,-152.5,58.1667,9,67
,SYC,Shiringayoc,Shiringayoc,,PER,-69.2,-11.8833,,368
,SYD,Kingsford Smith,Sydney,,AUS,151.1772,-33.9461,10,802
,SYE,Sadah,Sadah,,YEM,43.7333,16.9667,-3,694
,SYF,Silva Bay,Silva Bay,,CAN,-77.2,3.4833,,906
,SYG,Spitsberg,Svalbard,,NOR,20,78,,465
,SYH,Syangboche,Syangboche,,NPL,83.7,28.7833,5.4,755
,SYI,Bomar Field,Shelbyville,37160,USA,-86.45,35.5667,6,67
,SYJ,Sirjan,Sirjan,,IRN,55.5,29.5,,632
,SYK,Stykkisholmur,Stykkisholmur,,ISL,-22.8,65.1,,439
,SYL,Roberts AAF,San Miguel,,USA,-75.8667,80,,67
,SYM,Simao,Simao,,CHN,101,22.8333,-8,713
,SYN,Carleton,Stanton,,USA,-93,44.4681,6,67
,SYO,Shonai,Shonai,,JPN,139.7906,38.8094,-9,736
,SYP,Santiago,Santiago,,PAN,-56.7667,-27.1167,,162
,SYR,Syracuse Hancock International Airport,Syracuse,13057,USA,-76.1167,43.1167,5,67
,SYS,Yeosu,Suncheon,,KOR,127.6169,34.8339,-9,778
,SYT,Charolais Bourgogne S.,Saint Yan,,FRA,4.0333,46.4,-1,427
,SYU,Warraber Island,Sue Island,,AUS,142.3667,-10.5167,-10,802
,SYV,Sylvester,Sylvester,31791,USA,-83.8333,31.5167,5,67
,SYW,Sehwen Sharif,Sehwen Sharif,,PAK,-8.2833,6.2833,,764
,SYX,Fenghuang International (Phoenix International),Sanya,,CHN,109.4122,18.3028,8,713
,SYY,Stornoway,Stornoway,,GBR,-6.3333,58.2167,,493
,SYZ,Shahid Dastghaib International,Shiraz,,IRN,52.6333,29.5333,3.5,632
,SZA,Soyo,Soyo,,AGO,12.3639,-6.1464,-1,502
,SZB,Sultan Abdul Aziz Shah,Kuala Lumpur,,MYS,101.5483,3.1317,8,749
,SZC,Guanacaste,Santa Cruz,,CRI,-85.6167,10.25,6,110
,SZD,Sheffield City,Sheffield,,GBR,-1.3886,53.3942,,493
,SZE,Semera Airport,Semera,,ETH,110.6667,1.55,,522
,SZF,Carsamba,Samsun,,TUR,36.3333,41.25,,679
,SZG,W. A. Mozart,Salzburg,,AUT,13.0044,47.7933,1,403
,SZH,Senipah,Senipah,,IDN,117.1333,0.9667,8,62
,SZJ,Siguanea,Siguanea,,CUB,-82.95,21.65,,219
,SZK,Skukuza,Skukuza,,ZAF,31.5886,-24.9608,-2,562
,SZL,Whiteman AFB,Kansas,,USA,5.6833,51.0833,,67
,SZN,Santa Cruz Island,Santa Barbara,,USA,-72.5,-0.8833,,67
,SZO,Shanzhou,Shanzhou,,CHN,113.3833,22.0667,,713
,SZP,Oxnard,Santa Paula,93060,USA,-119.0611,34.3472,-8,67
,SZQ,Saenz Pena,Saenz Pena,,ARG,-58.5333,-34.6167,3,303
,SZR,Stara Zagora,Stara Zagora,,BGR,25.6167,42.4333,-2,411
,SZS,Stewart Island,Stewart Island,,NZL,167.8667,-47,-12,851
,SZU,Segou,Segou,,MLI,-6.2833,13.4333,,543
,SZV,Suzhou,Suzhou,,CHN,98.5667,39.7667,8,713
,SZW,Parchim Airport,Schwerin,,DEU,11.7833,53.4269,1,429
,SZX,Shenzhen,Shenzhen,,CHN,113.9167,22.55,8,713
,SZY,Mazury,Szymany,,POL,20.9333,53.4833,,467
,SZZ,Goleniow,Szczecin,,POL,14.9,53.5833,1,467
,TAA,Tarapaina,Tarapaina,,SLB,161.3833,-9.4333,,874
,TAB,Crown Point Airport,Tobago,,TTO,-60.6667,11.25,-4,280
,TAC,D.Z. Romualdez,Tacloban,,PHL,125.0167,11.2333,,766
,TAD,Las Animas,Trinidad,81082,USA,-71.6667,5.4167,,67
,TAE,Daegu,Daegu,,KOR,128.55,35.8,,778
,TAF,Tafaraoui,Oran,,DZA,-0.7167,35.7167,-1,500
,TAG,Tagbilaran,Tagbilaran,,PHL,123.85,9.6667,8,766
,TAH,Tanna,Tanna,,VUT,169.2239,-19.455,11,885
,TAI,Al Janad,Taiz,,YEM,44.0333,13.5667,,694
,TAJ,Tadji,Aitape,,PNG,142.35,-3.1333,,804
,TAK,Takamatsu,Takamatsu,,JPN,133.5167,34.75,9,736
,TAL,Ralph Calhoun,Tanana,99777,USA,161.0833,-9.2667,,67
,TAM,Gen F Javier Mina,Tampico,,MEX,-97.8658,22.2964,-6,148
,TAN,Tangalooma,Tangalooma,,AUS,153.3736,-27.1781,10,802
,TAO,Qingdao,Qingdao,,CHN,120.3167,36.1,-8,713
,TAP,Tapachula International,Tapachula,,MEX,-92.2833,14.9,,148
,TAQ,Tarcoola,Tarcoola,,AUS,142.5833,-33.4333,,802
,TAR,M. A. Grottag,Taranto,,ITA,17.25,40.6167,,450
,TAS,Yuzhny,Tashkent,,UZB,69.2811,41.2578,,788
,TAT,Poprad/tatry,Poprad,,SVK,20.65,49.5903,1,483
,TAU,Tauramena,Tauramena,,COL,-72.7333,5.0167,,327
,TAV,Tau Island Airport,Fiti'Uta Village,,ASM,-169.5111,-14.2292,-11,5
,TAW,Tacuarembo,Tacuarembo,,URY,-55.5,-32.1667,,385
,TAX,Taliabu,Taliabu,,IDN,-91.75,14.9167,,832
,TAY,Tartu,Tartu,,EST,26.75,58.4,,422
,TBA,Tabibuga,Tabibuga,,PNG,144.6833,-5.6,,804
,TBB,Tuy Hoa,Tuy Hoa,,VNM,109.3336,13.0494,7,791
,TBC,Tuba City,Tuba City,86045,USA,-14.2,13.4667,,67
,TBD,Timbiqui,Timbiqui,,COL,-77.5833,2.75,,327
,TBE,Timbunke,Timbunke,,PNG,143.5167,-4.1833,,804
,TBF,Tabiteuea North,Tabiteuea North,,KIR,174.8333,-1.3333,,824
,TBG,Tabubil,Tabubil,,PNG,141.2258,-5.2786,10,804
,TBH,Romblon,Tablas,,PHL,123.1336,9.5281,8,766
,TBI,New Bright,The Bight,,BHS,-88.35,17.2167,,204
,TBJ,Tabarka,Tabarka,,TUN,8.7581,36.9544,,588
,TBK,Timber Creek,Timber Creek,,AUS,169.1,-44.7667,,802
,TBL,Tableland,Tableland,,AUS,-61.2667,10.2667,,802
,TBM,Tumbang Samba,Tumbang Samba,,IDN,133.5667,-3.5833,,832
,TBN,Forney AAF,Fort Leonard Wood,,USA,-92.15,37.7333,6,67
,TBO,Tabora,Tabora,,TZA,32.8333,-5.0833,3,585
,TBP,Tumbes,Tumbes,,PER,-80.4414,-3.5667,,368
,TBQ,Tarabo,Tarabo,,PNG,22.75,12.3,,804
,TBR,Statesboro-Bulloch County Airport,Statesboro,30461,USA,-81.7369,32.4828,-5,67
,TBS,Lochini (Novo Alexeyevka),Tbilisi,,GEO,44.8956,41.6739,3,432
,TBT,Internacional,Tabatinga,,BRA,-38.7,-3.95,,316
,TBU,Fua'amotu International,Nuku'alofa,,TON,-175.1372,-21.2381,13,881
,TBV,Tabal,Tabal,,MHL,-72.4,-54.15,,844
,TBW,Tambov,Tambov,,RUS,41.3686,52.7056,,770
,TBX,Taabo,Taabo,,CIV,-5.1333,6.2333,,533
,TBY,Tsabong,Tsabong,,BWA,22.45,-26.05,,510
,TBZ,Tabriz,Tabriz,,IRN,46.2403,38.1319,,632
,TCA,Tennant Creek,Tennant Creek,,AUS,134.4,-19.5333,,802
,TCB,Treasure Cay,"Treasure Cay, Ibaco Islands",,BHS,-77.3914,26.7453,-5,204
,TCC,Tucumcari,Tucumcari,,USA,-42.65,-5.6,,67
,TCD,Tarapaca,Tarapaca,,COL,-72.2,4.9333,,327
,TCE,Tulcea,Tulcea,,ROU,28.8,45.1667,,473
,TCF,Tocoa,Tocoa,,HND,-86,15.5833,,131
,TCG,Tacheng,Tacheng,,CHN,99.4667,27.6,,713
,TCH,Tchibanga,Tchibanga,,GAB,11.0167,-2.8667,1,526
,TCJ,Torembi Airport,Torembi,,PNG,143.1333,-4.0167,,804
,TCK,Tinboli Airport,Tinboli,,PNG,143.3833,-4.1,,804
,TCL,Van De Graaf,Tuscaloosa,,USA,-87.6114,33.2206,-5,67
,TCM,McChord AFB,Tacoma,,USA,-122.4764,47.1378,-8,67
,TCN,Tehuacan,Tehuacan,,MEX,-97.3833,18.45,,148
,TCO,La Florida,Tumaco,,COL,-78.5,1.8333,,327
,TCP,Taba International,Taba,,EGY,34.7781,29.5878,2,591
,TCQ,Tacna,Tacna,,PER,-70.2758,-18.0533,-5,368
,TCR,Tuticorin,Tuticorin,,IND,78.1333,8.7833,5.5,733
,TCS,Municipal,Truth Or Consequences,87901,USA,7.4333,50.0333,,67
,TCT,Takotna,Takotna,99675,USA,-18.55,65.9833,,67
,TCU,Thaba Nchu,Thaba Nchu,,ZAF,26.8833,-29.25,,562
,TCV,Tete,Tete,,MOZ,33.1589,-15.9147,,550
,TCW,Tocumwal,Tocumwal,,AUS,145.5667,-35.8167,,802
,TCY,Terrace Bay,Terrace Bay,,NAM,-87.1,48.7833,,575
,TDA,Trinidad,Trinidad,,COL,-71.6667,5.4167,,327
,TDB,Tetabedi,Tetabedi,,PNG,174.4667,-0.8,,804
,TDD,Trinidad,Trinidad,,BOL,-71.6667,5.4167,,312
,TDG,Tandag,Tandag,,PHL,126.0833,9.0833,,766
,TDJ,Tadjoura,Tadjoura,,DJI,42.8844,11.7853,,525
,TDK,Taldy-Kurgan,Taldy-Kurgan,,KAZ,78.3739,45.0156,,738
,TDL,Tandil,Tandil,,ARG,-59.2167,-37.2333,,303
,TDN,Theda Station,Theda,,AUS,27.7378,38.0864,,802
,TDO,Winlock,Toledo,98591,USA,-75.7833,6.5333,,67
,TDR,Theodore,Theodore,,AUS,-1.9167,51.4333,,802
,TDT,Tanda Tula,Tanda Tula,,ZAF,31.3,-24.2833,,562
,TDV,Tanandava,Tanandava,,MDG,45.4667,-16.1167,,541
,TDW,Tradewind,Amarillo,79118,USA,-101.8333,35.1667,6,67
,TDX,Trat,Trat,,THA,102.3167,12.2681,7,782
,TDZ,Toledo,Toledo,43558,USA,-75.7833,6.5333,,67
,TEA,Tela,Tela,,HND,-70.7333,18.45,,131
,TEB,Teterboro,Teterboro,7608,USA,-74.0608,40.85,-5,67
,TEC,Telemaco Borba,Telemaco Borba,,BRA,-50.6167,-24.35,,316
,TEF,Telfer,Telfer,,AUS,115.6833,-23.0833,,802
,TEG,Tenkodogo,Tenkodogo,,BFA,-0.3697,11.78,,593
,TEH,Tetlin,Tetlin,99779,USA,49.5,36.7667,,67
,TEI,Tezu,Tezu,,IND,96.1667,27.9167,,733
,TEK,Tatitlek,Tatitlek,99677,USA,24.95,41.6333,,67
,TEL,Telupid,Telupid,,MYS,117.1167,5.65,,749
,TEM,Temora,Temora,,AUS,147.5333,-34.4333,,802
,TEN,Tongren,Tongren,,CHN,102.0108,35.5089,,713
,TEO,Terapo,Terapo,,PNG,146.2,-8.1667,,804
,TEP,Teptep,Teptep,,PNG,146.5667,-5.95,,804
,TEQ,Corlu,Tekirdag,,TUR,27.5,41,2,679
,TER,Lajes Ab,Terceira Island,,PRT,-27.0908,38.7619,-1,469
,TES,Tessenei,Tessenei,,ERI,36.6833,15.1167,3,523
,TET,Matundo,Tete,,MOZ,33.6403,-16.1047,2,550
,TEU,Manapouri,Te Anau,,NZL,167.65,-45.5331,12,851
,TEW,Tohid,Tohid,,IRN,49.4,-17.3833,,632
,TEX,Telluride,Telluride,81435,USA,8.7097,42.0953,,67
,TEY,Thingeyri,Thingeyri,,ISL,-23.5,65.8667,,439
,TEZ,Salonibari,Tezpur,,IND,92.8,26.6333,,733
,TFB,Tifalmin,Tifalmin,,PNG,141.4667,-5.1,,804
,TFC,Taormina Harbour,Taormina,,ITA,15.2833,37.85,,450
,TFF,Tefe,Tefe,,BRA,-64.7,-3.3667,,316
,TFI,Tufi,Tufi,,PNG,149.3167,-9.0833,,804
,TFL,Teofilo Otoni,Teofilo Otoni,,BRA,-41.5,-17.85,,316
,TFM,Telefomin,Telefomin,,PNG,141.5833,-5.1333,,804
,TFN,Tenerife Norte (Los Rodeos),Tenerife,,ESP,-16.3417,28.4828,,482
,TFR,Ramadan,Ramadan,,EGY,31.75,30.3,,591
,TFS,Sur Reina Sofia,Tenerife,,ESP,-16.5725,28.0444,,482
,TFT,Taftan,Taftan,,PAK,18.85,63.35,,764
,TFY,Tarfaya,Tarfaya,,MAR,-12.91,27.95,,548
,TGB,Tagbita,Tagbita,,PHL,117.3381,8.6772,,766
,TGD,Golubovci,Podgorica,,MNE,19.2519,42.3594,1,497
,TGE,Sharpe Field,Tuskegee,36083,USA,17.0833,46.9667,,67
,TGF,Tignes,Tignes,,FRA,-0.4333,47.2,,427
,TGG,Sultan Mahmood,Kuala Terengganu,,MYS,103.1078,5.3861,8,749
,TGH,Tongoa,Tongoa,,VUT,168.55,-16.9,,885
,TGI,Tingo Maria,Tingo Maria,,PER,-76,-9.1667,,368
,TGJ,Tiga,Tiga,,NCL,19.1472,42.5881,,846
,TGL,Tagula,Tagula,,PNG,153.2167,-11.3333,,804
,TGM,Transilvania,Tirgu Mures,,ROU,24.4125,46.4672,2,473
,TGN,La Trobe  Regional,Traralgon,,AUS,146.5333,-38.1833,,802
,TGO,Tongliao,Tongliao,,CHN,122.2653,43.6125,,713
,TGQ,Tangara da Serra,Tangara da Serra,,BRA,-35.8167,-6.1833,,316
,TGR,Touggourt,Touggourt,,DZA,6.0667,33.1,,500
,TGS,Chokwe,Chokwe,,MOZ,32.4167,-24.6167,-2,550
,TGT,Tanga,Tanga,,TZA,39.0711,-5.0922,,585
,TGU,Toncontin,Tegucigalpa,,HND,-87.1667,14.25,,131
,TGV,Targovishte,Targovishte,,BGR,-1.6567,11.9178,,411
,TGX,Tingrela,Tingrela,,CIV,-6.4097,10.4869,,533
,TGZ,Llano San Juan,Tuxtla Gutierrez,,MEX,-93.1167,16.75,,148
,THA,Tullahoma/William Northern Field,Tullahoma,,USA,-86.2464,35.38,-6,67
,THB,Thaba-Tseka,Thaba-Tseka,,LSO,28.7167,-29.05,,536
,THC,Tchien,Tchien,,LBR,-8.0839,5.9992,,537
,THF,Tempelhof,Berlin,,DEU,13.4167,52.4897,1,429
,THG,Thangool,Thangool,,AUS,150.5761,-24.4939,10,802
,THH,Taharoa,Taharoa,,NZL,173.65,-35.8167,,851
,THI,Tichitt,Tichitt,,MRT,-9.5,18.4667,,545
,THK,Thakhek,Thakhek,,LAO,104.8,17.4,,744
,THL,Tachilek,Tachilek,,MMR,99.8808,20.4475,,706
,THM,Thompsonfield,Thompsonfield,,USA,-1.5667,50.2333,,67
,THN,Trollhattan,Trollhattan,,SWE,12.35,58.3167,1,484
,THP,Hot Springs,Thermopolis,82443,USA,23.55,40.9,,67
,THR,Mehrabad (Qualeh Morgeh),Tehran,,IRN,51.3133,35.6892,3.5,632
,THS,Sukhothai,Sukhothai (sawankolok),,THA,99.8167,17.2167,7,467
,THT,Tamchakett,Tamchakett,,MRT,-10.6667,17.25,,545
,THU,Pituffik,Pituffik,,GRL,-68.8428,76.5478,,975
,THV,York Airport,York,17364,USA,-64.5833,48.75,-5,67
,THY,Thohoyandou,Thohoyandou,,ZAF,30.4833,22.95,,562
,THZ,Tahoua,Tahoua,,NER,15.35,10.85,,554
,TIA,Rinas Mother Teresa,Tirana,,ALB,19.7206,41.4147,1,401
,TIB,Tibu,Tibu,,COL,-72.7394,8.6481,,327
,TIC,Tinak Island,Tinak Island,,MHL,171.9167,7.0833,,844
,TID,Bouchekif Abde Al-hafidh Boussof,Tiaret,,DZA,-16.4833,14.1,,500
,TIE,Tippi,Tippi,,ETH,35.45,7.2,,522
,TIF,Taif,Taif,,SAU,40.4158,21.2703,,670
,TIG,Tingwon,Tingwon,,PNG,149.7167,-2.6167,,804
,TIH,Tikehau Atoll,Tikehau Atoll,,PYF,-148.2308,-15.1197,-10,823
,TII,Tirinkot,Tirinkot,,AFG,65.8775,32.6286,,701
,TIJ,General A. L. Rodriguez Intl,Tijuana,,MEX,-116.9703,32.5411,-8,148
,TIK,Tinker AFB,Oklahoma City,73150,USA,-97.3867,35.4147,-6,67
,TIL,Inverlake,Inverlake,,CAN,-1.0333,50.5,,906
,TIM,Timika,Tembagapura,,IDN,136.8875,-4.5283,9,832
,TIN,Tindouf,Tindouf,,DZA,-8.1672,27.7003,1,500
,TIO,Tilin,Tilin,,MMR,94.1,21.6833,,706
